order_id,category,product_name,price,quantity,order_date,revenue
4264,Clothing,Rolex Submariner,328.24,5,2022-11-04 11:50:40,1641.2
4265,Books & Media,Audible Subscription,116.75,4,2021-09-04 06:52:29,467.0
4266,Clothing,Vans Old Skool,139.69,5,2017-10-12 00:57:22,698.45
4267,Sports & Outdoors,Trek Mountain Bike,444.97,1,2023-11-18 02:28:07,444.97
4268,Clothing,Rolex Submariner,165.76,1,2019-06-10 19:37:32,165.76
4269,Automotive,Optima Car Battery,934.93,1,2020-03-13 22:47:27,934.93
4270,Home & Garden,Dyson V15 Vacuum,144.14,4,2019-08-03 00:25:52,576.56
4271,Health & Beauty,The Ordinary Serum,24.92,2,2019-06-11 13:16:33,49.84
4272,Automotive,Rain-X Windshield Treatment,882.2,5,2020-03-02 20:50:17,4411.0
4273,Books & Media,Barnes & Noble Gift Card,176.86,2,2021-07-21 10:20:53,353.72
4274,Automotive,AutoZone Gift Card,207.12,1,2022-09-18 10:30:27,207.12
4275,Automotive,Thule Roof Rack,1175.45,4,2016-06-22 18:11:08,4701.8
4276,Health & Beauty,Clinique Cleanser,96.19,2,2020-02-02 21:29:33,192.38
4277,Home & Garden,Vitamix Blender,445.01,2,2025-02-13 21:07:30,890.02
4278,Home & Garden,Ninja Blender,271.39,2,2022-04-28 11:31:49,542.78
4279,Automotive,AutoZone Gift Card,767.83,2,2022-09-20 01:22:25,1535.66
4280,Clothing,Converse Chuck Taylor,38.0,3,2016-09-18 17:09:32,114.0
4281,Sports & Outdoors,Trek Mountain Bike,277.71,2,2016-08-31 08:55:19,555.42
4282,Sports & Outdoors,Spalding Basketball,280.41,3,2021-10-22 21:53:22,841.23
4283,Electronics,AirPods Pro,1923.8,1,2019-04-26 21:47:48,1923.8
4284,Books & Media,National Geographic Magazine,147.19,1,2016-05-23 06:55:25,147.19
4285,Books & Media,MasterClass Subscription,69.99,3,2017-08-20 16:14:17,209.97
4286,Electronics,Nintendo Switch,1276.44,2,2016-04-13 03:50:33,2552.88
4287,Health & Beauty,Sephora Makeup Brush Set,31.12,2,2017-07-05 15:08:22,62.24
4288,Electronics,Samsung Galaxy S24,952.26,4,2017-06-04 17:11:31,3809.04
4289,Books & Media,PlayStation Game,8.72,3,2020-10-30 13:46:53,26.16
4290,Health & Beauty,Urban Decay Eyeshadow,140.21,1,2018-10-29 16:30:32,140.21
4291,Clothing,Ray-Ban Aviators,26.54,3,2019-10-16 18:17:46,79.62
4292,Home & Garden,All-Clad Cookware Set,737.94,2,2017-03-24 15:44:15,1475.88
4293,Health & Beauty,The Ordinary Serum,199.66,1,2018-02-11 05:46:29,199.66
4294,Clothing,The North Face Jacket,452.04,3,2016-10-28 18:45:50,1356.12
4295,Electronics,MacBook Air M3,1726.87,1,2017-02-26 10:42:58,1726.87
4296,Home & Garden,KitchenAid Stand Mixer,286.38,1,2021-09-19 06:23:25,286.38
4297,Automotive,Pioneer Car Stereo,833.07,2,2023-04-20 22:56:50,1666.14
4298,Health & Beauty,Foreo Luna Cleaner,128.12,1,2023-04-07 22:50:15,128.12
4299,Home & Garden,Dyson V15 Vacuum,765.79,5,2017-07-06 15:28:33,3828.95
4300,Automotive,Chemical Guys Car Wash,853.9,1,2023-09-14 05:38:31,853.9
4301,Books & Media,Audible Subscription,14.66,3,2022-01-16 03:42:13,43.98
4302,Health & Beauty,Fenty Beauty Foundation,183.73,1,2016-08-19 02:10:19,183.73
4303,Electronics,iPad Pro,611.3,2,2020-12-26 07:25:23,1222.6
4304,Automotive,Optima Car Battery,44.28,1,2015-11-12 14:21:42,44.28
4305,Home & Garden,Nest Thermostat,122.69,1,2019-06-18 20:50:08,122.69
4306,Sports & Outdoors,Peloton Bike,313.76,2,2016-11-28 03:46:45,627.52
4307,Electronics,PlayStation 5,634.79,1,2019-07-31 13:07:43,634.79
4308,Health & Beauty,Rare Beauty Blush,177.53,1,2025-02-03 04:45:11,177.53
4309,Home & Garden,Nest Thermostat,613.97,2,2022-03-04 15:24:46,1227.94
4310,Health & Beauty,Sephora Makeup Brush Set,76.01,1,2021-12-17 06:09:46,76.01
4311,Sports & Outdoors,Yeti Cooler,39.29,4,2024-02-05 09:03:24,157.16
4312,Books & Media,Nintendo Game,7.54,1,2022-07-31 16:06:47,7.54
4313,Books & Media,Netflix Subscription,188.87,1,2017-01-24 19:27:22,188.87
4314,Books & Media,Netflix Subscription,144.84,5,2020-04-13 17:08:18,724.2
4315,Electronics,LG OLED TV,1406.13,2,2023-12-18 05:18:51,2812.26
4316,Books & Media,Microsoft Office 365,140.41,1,2019-07-09 07:37:25,140.41
4317,Health & Beauty,Drunk Elephant Moisturizer,119.21,2,2021-01-12 01:13:37,238.42
4318,Books & Media,Steam Gift Card,192.82,3,2019-08-23 04:59:48,578.46
4319,Electronics,iPhone 15 Pro,815.63,5,2022-03-24 09:13:15,4078.15
4320,Automotive,Armor All Protectant,1020.42,3,2021-05-24 14:55:47,3061.26
4321,Electronics,Dell XPS 13,363.33,3,2016-01-01 14:51:52,1089.99
4322,Electronics,Nintendo Switch,464.41,4,2021-02-20 11:44:13,1857.64
4323,Home & Garden,Ninja Blender,721.6,1,2020-09-04 06:13:42,721.6
4324,Electronics,Nintendo Switch,1097.62,1,2025-09-19 01:19:09,1097.62
4325,Electronics,Kindle Paperwhite,414.2,1,2019-07-15 17:24:13,414.2
4326,Automotive,WeatherTech Floor Mats,390.03,1,2016-12-31 07:19:28,390.03
4327,Electronics,Samsung 4K TV,1585.54,1,2022-12-27 14:59:01,1585.54
4328,Automotive,Pioneer Car Stereo,84.28,2,2015-11-28 20:14:59,168.56
4329,Health & Beauty,Olaplex Hair Treatment,192.31,4,2024-06-30 16:11:18,769.24
4330,Home & Garden,Instant Pot Duo,35.81,1,2017-04-26 03:27:22,35.81
4331,Sports & Outdoors,Fitbit Charge 5,277.56,1,2015-12-04 06:58:55,277.56
4332,Home & Garden,Vitamix Blender,550.71,5,2021-06-30 20:24:37,2753.55
4333,Automotive,AutoZone Gift Card,1195.35,5,2021-04-24 16:59:46,5976.75
4334,Automotive,Yakima Bike Rack,1037.02,1,2018-09-21 10:30:26,1037.02
4335,Books & Media,Steam Gift Card,120.75,4,2021-02-11 16:09:38,483.0
4336,Clothing,Tommy Hilfiger Polo,37.52,2,2022-12-11 00:07:24,75.04
4337,Health & Beauty,Olaplex Hair Treatment,177.87,1,2018-03-21 23:10:42,177.87
4338,Sports & Outdoors,Spalding Basketball,225.16,1,2017-02-18 23:25:39,225.16
4339,Home & Garden,Philips Hue Lights,787.06,1,2017-12-16 09:06:19,787.06
4340,Electronics,GoPro Hero 12,917.59,1,2021-09-02 00:57:34,917.59
4341,Automotive,Garmin Dash Cam,294.01,1,2018-11-22 04:57:39,294.01
4342,Clothing,Tommy Hilfiger Polo,354.71,1,2017-06-30 22:30:52,354.71
4343,Health & Beauty,Olaplex Hair Treatment,126.3,1,2016-12-17 12:25:34,126.3
4344,Home & Garden,Vitamix Blender,730.55,1,2024-09-12 02:30:01,730.55
4345,Books & Media,MasterClass Subscription,100.32,1,2022-01-15 10:29:39,100.32
4346,Books & Media,Harry Potter Box Set,89.58,1,2024-05-16 06:57:32,89.58
4347,Sports & Outdoors,REI Hiking Boots,330.61,3,2025-03-04 23:47:35,991.83
4348,Books & Media,Harry Potter Box Set,147.41,3,2025-06-29 10:03:10,442.23
4349,Health & Beauty,Urban Decay Eyeshadow,141.77,5,2018-08-30 14:40:52,708.85
4350,Health & Beauty,Neutrogena Sunscreen,29.71,1,2016-09-01 18:10:26,29.71
4351,Automotive,Rain-X Windshield Treatment,427.41,2,2023-12-16 18:44:58,854.82
4352,Books & Media,Barnes & Noble Gift Card,162.62,2,2016-12-15 07:16:20,325.24
4353,Books & Media,Netflix Subscription,123.69,1,2024-06-18 18:23:22,123.69
4354,Books & Media,Apple Music,180.35,2,2021-06-16 00:51:36,360.7
4355,Home & Garden,All-Clad Cookware Set,66.4,1,2024-07-22 06:41:57,66.4
4356,Clothing,Levi's 501 Jeans,365.36,5,2018-07-30 18:07:30,1826.8
4357,Electronics,iPhone 15 Pro,396.38,2,2020-10-28 04:09:32,792.76
4358,Books & Media,National Geographic Magazine,126.93,2,2018-02-11 11:18:35,253.86
4359,Health & Beauty,The Ordinary Serum,23.12,1,2020-07-13 18:51:19,23.12
4360,Home & Garden,Philips Hue Lights,790.24,2,2018-01-20 03:45:11,1580.48
4361,Health & Beauty,Dyson Hair Dryer,110.68,1,2016-12-08 06:47:30,110.68
4362,Sports & Outdoors,Spalding Basketball,354.82,2,2015-12-27 08:39:12,709.64
4363,Health & Beauty,The Ordinary Serum,150.32,1,2017-12-25 16:33:11,150.32
4364,Electronics,Kindle Paperwhite,455.32,1,2020-07-11 03:18:42,455.32
4365,Health & Beauty,Neutrogena Sunscreen,40.06,1,2018-01-13 08:30:59,40.06
4366,Health & Beauty,Urban Decay Eyeshadow,105.63,1,2017-07-27 09:55:29,105.63
4367,Clothing,Calvin Klein Underwear,363.16,1,2018-01-13 17:12:21,363.16
4368,Books & Media,Harry Potter Box Set,86.5,1,2022-09-27 22:08:44,86.5
4369,Home & Garden,Ring Doorbell,177.71,1,2021-09-03 04:07:00,177.71
4370,Health & Beauty,Olaplex Hair Treatment,123.84,5,2023-08-03 02:54:09,619.2
4371,Sports & Outdoors,Spalding Basketball,250.77,1,2024-12-14 09:42:55,250.77
4372,Clothing,Levi's 501 Jeans,387.43,1,2018-07-26 22:29:25,387.43
4373,Books & Media,Harry Potter Box Set,86.06,1,2023-10-21 09:34:25,86.06
4374,Home & Garden,Ring Doorbell,695.52,1,2018-07-09 16:14:23,695.52
4375,Books & Media,Steam Gift Card,191.38,2,2017-11-04 10:22:00,382.76
4376,Automotive,Michelin Tires,338.49,2,2016-12-13 12:20:10,676.98
4377,Books & Media,Netflix Subscription,81.42,1,2025-06-20 04:27:02,81.42
4378,Electronics,LG OLED TV,1743.84,1,2022-12-15 11:23:29,1743.84
4379,Sports & Outdoors,Peloton Bike,310.63,3,2022-09-19 20:59:32,931.89
4380,Books & Media,MasterClass Subscription,76.87,4,2022-07-03 12:57:45,307.48
4381,Sports & Outdoors,Bowflex Dumbbells,528.67,1,2022-05-01 20:00:27,528.67
4382,Clothing,Gucci Belt,206.09,1,2017-03-30 14:08:03,206.09
4383,Books & Media,Audible Subscription,161.82,3,2021-12-19 06:33:32,485.46
4384,Electronics,Sony WH-1000XM5,1183.37,2,2020-12-04 04:36:48,2366.74
4385,Health & Beauty,Fenty Beauty Foundation,94.9,4,2022-06-22 17:28:40,379.6
4386,Clothing,Ray-Ban Aviators,163.49,2,2019-08-21 06:58:44,326.98
4387,Books & Media,Netflix Subscription,72.04,2,2022-03-24 02:02:36,144.08
4388,Clothing,The North Face Jacket,107.04,1,2022-05-15 08:27:37,107.04
4389,Clothing,Tommy Hilfiger Polo,442.8,1,2017-04-26 14:24:09,442.8
4390,Home & Garden,Ninja Blender,223.19,4,2018-02-24 23:41:32,892.76
4391,Automotive,Optima Car Battery,431.92,3,2020-05-07 05:54:49,1295.76
4392,Health & Beauty,The Ordinary Serum,31.07,1,2024-11-22 20:30:33,31.07
4393,Health & Beauty,Urban Decay Eyeshadow,190.44,1,2022-09-30 10:40:42,190.44
4394,Clothing,Ray-Ban Aviators,131.45,2,2017-04-02 20:05:16,262.9
4395,Health & Beauty,Sephora Makeup Brush Set,119.33,4,2020-04-19 07:37:20,477.32
4396,Clothing,Champion Hoodie,286.46,2,2018-02-03 10:34:35,572.92
4397,Health & Beauty,Glossier Boy Brow,190.08,1,2022-01-12 21:31:58,190.08
4398,Health & Beauty,Fenty Beauty Foundation,80.56,2,2019-08-22 11:46:43,161.12
4399,Clothing,Under Armour T-Shirt,475.38,1,2019-11-29 17:48:47,475.38
4400,Electronics,Samsung Galaxy S24,1427.49,3,2024-10-24 00:50:24,4282.47
4401,Sports & Outdoors,Fitbit Charge 5,36.23,2,2022-02-07 18:09:39,72.46
4402,Automotive,Chemical Guys Car Wash,940.68,4,2025-05-27 17:41:24,3762.72
4403,Health & Beauty,Glossier Boy Brow,105.88,5,2022-08-22 23:57:56,529.4
4404,Books & Media,Steam Gift Card,179.51,2,2021-07-09 16:15:35,359.02
4405,Clothing,Calvin Klein Underwear,484.02,4,2022-02-13 11:56:29,1936.08
4406,Books & Media,Apple Music,198.27,2,2022-07-02 02:50:50,396.54
4407,Sports & Outdoors,Osprey Hiking Pack,442.32,4,2016-11-23 00:23:58,1769.28
4408,Sports & Outdoors,REI Hiking Boots,545.45,1,2017-02-27 07:24:27,545.45
4409,Clothing,Calvin Klein Underwear,153.49,1,2024-12-03 07:52:01,153.49
4410,Health & Beauty,Foreo Luna Cleaner,13.49,3,2021-01-09 12:29:31,40.47
4411,Books & Media,Harry Potter Box Set,163.88,1,2022-08-08 20:35:29,163.88
4412,Books & Media,National Geographic Magazine,68.0,3,2025-08-10 07:25:21,204.0
4413,Sports & Outdoors,Fitbit Charge 5,195.21,5,2018-11-27 02:58:09,976.05
4414,Electronics,Canon EOS R5,1849.14,1,2023-07-11 00:28:31,1849.14
4415,Automotive,Thule Roof Rack,189.95,3,2017-10-31 06:43:07,569.85
4416,Home & Garden,Ninja Blender,323.22,2,2016-09-16 00:27:34,646.44
4417,Health & Beauty,Glossier Boy Brow,134.33,2,2020-01-11 18:48:11,268.66
4418,Automotive,AutoZone Gift Card,214.17,4,2017-10-16 20:48:30,856.68
4419,Home & Garden,Le Creuset Dutch Oven,270.47,2,2019-06-12 12:25:28,540.94
4420,Health & Beauty,Olaplex Hair Treatment,22.5,4,2019-07-23 00:43:09,90.0
4421,Health & Beauty,Olaplex Hair Treatment,98.08,1,2016-02-14 05:25:55,98.08
4422,Electronics,PlayStation 5,1308.95,1,2024-03-30 23:51:48,1308.95
4423,Books & Media,Coursera Course,74.47,1,2018-03-25 20:09:11,74.47
4424,Electronics,Samsung Galaxy S24,768.3,5,2017-05-20 22:45:43,3841.5
4425,Books & Media,Microsoft Office 365,67.08,2,2021-12-25 23:15:41,134.16
4426,Automotive,Pioneer Car Stereo,356.85,1,2023-03-07 03:52:00,356.85
4427,Books & Media,Barnes & Noble Gift Card,94.83,2,2024-04-14 17:44:12,189.66
4428,Electronics,Samsung Galaxy S24,1019.58,1,2016-03-30 05:36:03,1019.58
4429,Health & Beauty,MAC Lipstick,89.25,3,2018-04-29 00:14:49,267.75
4430,Clothing,Columbia Rain Jacket,230.68,5,2018-01-22 12:05:35,1153.4
4431,Books & Media,Netflix Subscription,83.06,3,2022-09-25 07:27:22,249.18
4432,Clothing,Champion Hoodie,241.99,1,2020-07-21 10:44:18,241.99
4433,Electronics,Kindle Paperwhite,1663.46,3,2018-05-29 12:53:19,4990.38
4434,Automotive,Chemical Guys Car Wash,1120.94,1,2016-03-25 16:57:52,1120.94
4435,Home & Garden,Nest Thermostat,528.03,1,2016-06-06 21:42:57,528.03
4436,Electronics,GoPro Hero 12,346.37,1,2017-12-28 10:36:06,346.37
4437,Electronics,Sony WH-1000XM5,413.3,5,2019-02-16 19:06:00,2066.5
4438,Electronics,iPad Pro,101.62,2,2019-09-02 15:39:49,203.24
4439,Books & Media,Steam Gift Card,159.39,2,2022-08-01 23:48:39,318.78
4440,Books & Media,Barnes & Noble Gift Card,127.37,1,2024-03-22 21:12:18,127.37
4441,Clothing,Columbia Rain Jacket,32.01,1,2019-03-08 23:29:03,32.01
4442,Sports & Outdoors,North Face Sleeping Bag,220.6,1,2024-08-17 06:38:18,220.6
4443,Automotive,Mobil 1 Motor Oil,235.93,1,2018-12-26 17:18:17,235.93
4444,Books & Media,Steam Gift Card,128.08,5,2020-01-01 08:05:45,640.4
4445,Home & Garden,Ninja Blender,582.33,3,2019-06-10 18:19:18,1746.99
4446,Clothing,Levi's 501 Jeans,96.95,5,2019-09-03 11:05:31,484.75
4447,Health & Beauty,Sephora Makeup Brush Set,47.74,1,2015-11-02 18:43:54,47.74
4448,Home & Garden,Nest Thermostat,685.97,2,2021-11-01 20:26:20,1371.94
4449,Clothing,Levi's 501 Jeans,124.92,4,2017-04-18 04:46:18,499.68
4450,Books & Media,Spotify Premium,194.54,5,2022-07-27 09:35:37,972.7
4451,Electronics,GoPro Hero 12,145.46,5,2016-08-03 00:59:36,727.3
4452,Books & Media,National Geographic Magazine,80.87,5,2017-11-13 12:19:34,404.35
4453,Automotive,Covercraft Car Cover,974.1,2,2022-04-19 05:00:49,1948.2
4454,Electronics,Samsung Galaxy S24,77.61,1,2018-06-20 02:24:48,77.61
4455,Sports & Outdoors,Yeti Cooler,225.45,2,2025-04-23 22:28:05,450.9
4456,Health & Beauty,MAC Lipstick,130.84,1,2017-05-03 22:30:47,130.84
4457,Automotive,Chemical Guys Car Wash,809.48,4,2020-04-09 19:15:02,3237.92
4458,Books & Media,Coursera Course,55.36,4,2023-12-15 01:54:44,221.44
4459,Clothing,Calvin Klein Underwear,229.67,2,2018-01-16 02:04:43,459.34
4460,Clothing,Champion Hoodie,490.14,2,2018-05-31 04:30:02,980.28
4461,Clothing,Levi's 501 Jeans,461.03,1,2017-08-14 09:40:54,461.03
4462,Automotive,Yakima Bike Rack,371.68,1,2021-09-13 13:25:44,371.68
4463,Books & Media,PlayStation Game,172.32,1,2018-12-12 02:09:41,172.32
4464,Clothing,Gucci Belt,479.8,4,2016-10-14 02:38:49,1919.2
4465,Sports & Outdoors,Patagonia Backpack,496.21,3,2019-05-28 10:25:10,1488.63
4466,Home & Garden,IKEA Billy Bookshelf,63.21,4,2019-12-08 04:15:46,252.84
4467,Automotive,AutoZone Gift Card,773.46,5,2019-12-23 02:01:01,3867.3
4468,Electronics,Canon EOS R5,1313.12,1,2020-06-07 07:42:47,1313.12
4469,Sports & Outdoors,Hydro Flask Water Bottle,479.93,2,2017-08-04 12:41:05,959.86
4470,Automotive,WeatherTech Floor Mats,37.39,3,2019-09-17 14:28:30,112.17
4471,Automotive,Covercraft Car Cover,1141.24,1,2025-05-15 02:49:29,1141.24
4472,Home & Garden,Ninja Blender,35.5,1,2019-07-21 10:04:05,35.5
4473,Automotive,Mobil 1 Motor Oil,234.18,1,2024-06-19 23:52:02,234.18
4474,Automotive,Thule Roof Rack,806.85,2,2025-07-11 10:41:54,1613.7
4475,Automotive,Optima Car Battery,584.03,3,2022-05-20 04:10:58,1752.09
4476,Electronics,AirPods Pro,1474.47,5,2016-07-30 18:08:25,7372.35
4477,Home & Garden,Nest Thermostat,219.86,1,2018-10-11 20:50:41,219.86
4478,Health & Beauty,CeraVe Facial Cleanser,24.65,1,2023-02-05 04:05:07,24.65
4479,Health & Beauty,Glossier Boy Brow,25.54,3,2021-06-05 03:48:11,76.62
4480,Sports & Outdoors,Wilson Tennis Racket,29.81,1,2025-08-13 12:17:03,29.81
4481,Health & Beauty,Clinique Cleanser,123.38,2,2021-04-10 19:22:51,246.76
4482,Sports & Outdoors,Coleman Camping Tent,308.06,1,2016-11-01 23:44:19,308.06
4483,Sports & Outdoors,Bowflex Dumbbells,20.31,1,2016-02-14 18:34:59,20.31
4484,Home & Garden,Ninja Blender,361.81,1,2016-01-25 13:43:29,361.81
4485,Electronics,Apple Watch Series 9,1740.41,5,2017-06-13 00:55:02,8702.05
4486,Clothing,Gucci Belt,335.89,1,2021-01-16 13:14:01,335.89
4487,Electronics,Dell XPS 13,1164.57,4,2022-09-05 09:38:45,4658.28
4488,Sports & Outdoors,Coleman Camping Tent,348.59,5,2022-09-20 14:58:59,1742.95
4489,Electronics,Apple Watch Series 9,1912.04,5,2019-06-25 17:50:44,9560.2
4490,Electronics,MacBook Air M3,881.41,5,2019-10-01 07:54:34,4407.05
4491,Electronics,LG OLED TV,1223.79,1,2018-01-21 05:28:49,1223.79
4492,Sports & Outdoors,Hydro Flask Water Bottle,245.85,1,2023-08-24 15:31:17,245.85
4493,Home & Garden,Cuisinart Coffee Maker,472.0,5,2025-01-29 13:23:29,2360.0
4494,Sports & Outdoors,Spalding Basketball,157.59,2,2025-07-16 03:19:41,315.18
4495,Health & Beauty,Neutrogena Sunscreen,70.05,1,2017-05-16 16:58:09,70.05
4496,Health & Beauty,Olaplex Hair Treatment,83.86,2,2019-01-07 11:01:28,167.72
4497,Electronics,PlayStation 5,1360.62,3,2018-11-26 21:46:20,4081.86
4498,Clothing,Adidas Ultraboost 22,85.19,1,2017-11-15 02:50:04,85.19
4499,Books & Media,Harry Potter Box Set,73.63,1,2021-10-02 04:43:09,73.63
4500,Sports & Outdoors,Bowflex Dumbbells,239.32,2,2025-05-23 13:00:26,478.64
4501,Health & Beauty,Urban Decay Eyeshadow,162.31,2,2023-12-24 03:52:39,324.62
4502,Electronics,Samsung 4K TV,147.39,1,2022-12-22 02:15:56,147.39
4503,Books & Media,Apple Music,82.15,2,2025-01-29 22:10:30,164.3
4504,Health & Beauty,Olaplex Hair Treatment,93.83,4,2020-11-17 01:07:44,375.32
4505,Books & Media,Apple Music,120.65,2,2017-04-30 02:59:41,241.3
4506,Sports & Outdoors,Trek Mountain Bike,136.76,3,2023-01-26 22:04:53,410.28
4507,Health & Beauty,Fenty Beauty Foundation,60.3,3,2016-05-17 03:34:30,180.9
4508,Electronics,iPad Pro,526.31,3,2019-07-26 15:13:38,1578.93
4509,Sports & Outdoors,REI Hiking Boots,41.83,4,2020-06-12 13:31:01,167.32
4510,Books & Media,Netflix Subscription,125.21,5,2023-04-28 13:36:53,626.05
4511,Electronics,Samsung Galaxy S24,1771.33,3,2018-02-24 09:56:05,5313.99
4512,Books & Media,Steam Gift Card,79.13,3,2019-04-26 06:41:05,237.39
4513,Electronics,Samsung 4K TV,773.38,5,2015-12-13 08:58:56,3866.9
4514,Clothing,Calvin Klein Underwear,184.64,1,2024-10-24 02:57:27,184.64
4515,Clothing,The North Face Jacket,215.56,2,2023-01-26 12:32:38,431.12
4516,Home & Garden,Instant Pot Duo,790.27,3,2020-09-29 19:25:37,2370.81
4517,Books & Media,Nintendo Game,170.74,3,2022-07-04 20:58:52,512.22
4518,Home & Garden,Vitamix Blender,243.31,4,2020-01-13 00:49:27,973.24
4519,Home & Garden,Nest Thermostat,609.13,2,2019-07-31 16:53:47,1218.26
4520,Home & Garden,Cuisinart Coffee Maker,224.48,1,2021-01-03 07:48:42,224.48
4521,Books & Media,Harry Potter Box Set,82.13,2,2019-12-09 12:18:35,164.26
4522,Automotive,Optima Car Battery,1135.36,2,2020-07-03 14:49:22,2270.72
4523,Books & Media,Apple Music,60.59,2,2022-10-15 01:43:30,121.18
4524,Home & Garden,Dyson V15 Vacuum,432.51,1,2018-04-19 18:58:23,432.51
4525,Clothing,Nike Air Max 270,302.76,4,2017-12-30 04:22:41,1211.04
4526,Books & Media,Steam Gift Card,98.02,2,2025-08-09 16:56:37,196.04
4527,Health & Beauty,Dyson Hair Dryer,112.24,2,2017-07-05 19:28:44,224.48
4528,Clothing,Levi's 501 Jeans,65.25,1,2025-07-12 01:04:20,65.25
4529,Sports & Outdoors,Patagonia Backpack,55.5,1,2017-10-09 09:47:27,55.5
4530,Automotive,Chemical Guys Car Wash,921.17,5,2021-05-16 17:47:40,4605.85
4531,Home & Garden,Vitamix Blender,685.01,3,2019-02-03 10:17:41,2055.03
4532,Home & Garden,IKEA Billy Bookshelf,575.06,4,2022-02-12 09:52:28,2300.24
4533,Home & Garden,Philips Hue Lights,645.27,1,2017-12-13 18:15:43,645.27
4534,Electronics,Dell XPS 13,69.81,2,2020-07-18 05:14:17,139.62
4535,Books & Media,Netflix Subscription,170.41,4,2016-11-26 03:52:57,681.64
4536,Clothing,Gucci Belt,311.31,1,2016-04-12 02:24:48,311.31
4537,Clothing,Columbia Rain Jacket,372.59,3,2017-08-17 13:04:09,1117.77
4538,Clothing,Rolex Submariner,70.68,5,2021-06-26 02:23:40,353.4
4539,Automotive,Mobil 1 Motor Oil,1041.25,4,2019-01-19 12:06:41,4165.0
4540,Home & Garden,West Elm Sofa,286.47,5,2015-11-08 07:51:15,1432.35
4541,Books & Media,Netflix Subscription,194.32,1,2025-07-28 13:20:00,194.32
4542,Books & Media,Adobe Creative Suite,189.15,2,2021-12-11 23:26:07,378.3
4543,Books & Media,Microsoft Office 365,41.88,3,2022-07-23 23:58:59,125.64
4544,Sports & Outdoors,REI Hiking Boots,69.09,2,2025-01-13 01:10:14,138.18
4545,Books & Media,Spotify Premium,14.37,2,2020-11-10 02:01:55,28.74
4546,Clothing,Champion Hoodie,416.97,1,2018-02-14 08:08:47,416.97
4547,Electronics,Canon EOS R5,534.89,2,2023-08-06 20:33:57,1069.78
4548,Home & Garden,Ninja Blender,230.47,2,2017-08-24 15:52:33,460.94
4549,Electronics,Sony WH-1000XM5,502.38,5,2025-09-02 11:31:47,2511.9
4550,Sports & Outdoors,Coleman Camping Tent,450.04,4,2025-01-02 01:35:07,1800.16
4551,Automotive,Michelin Tires,68.22,3,2018-03-18 06:08:45,204.66
4552,Books & Media,Coursera Course,59.71,1,2018-06-01 13:57:40,59.71
4553,Automotive,Pioneer Car Stereo,134.91,5,2023-04-08 12:37:48,674.55
4554,Home & Garden,KitchenAid Stand Mixer,386.01,2,2016-06-14 04:41:43,772.02
4555,Home & Garden,Instant Pot Duo,677.14,1,2018-06-15 02:20:20,677.14
4556,Clothing,Converse Chuck Taylor,400.06,3,2016-08-11 13:18:07,1200.18
4557,Clothing,Levi's 501 Jeans,410.31,2,2022-12-29 22:04:59,820.62
4558,Sports & Outdoors,Spalding Basketball,125.08,3,2018-07-11 22:10:50,375.24
4559,Clothing,Champion Hoodie,79.74,1,2019-10-16 13:07:05,79.74
4560,Electronics,MacBook Air M3,81.67,3,2022-08-22 08:27:37,245.01
4561,Books & Media,Harry Potter Box Set,47.03,1,2019-09-21 08:56:44,47.03
4562,Electronics,Dell XPS 13,434.67,4,2023-10-13 18:04:43,1738.68
4563,Sports & Outdoors,Yeti Cooler,445.76,1,2023-02-03 00:57:58,445.76
4564,Automotive,Chemical Guys Car Wash,457.28,1,2023-04-04 16:58:35,457.28
4565,Automotive,Mobil 1 Motor Oil,196.13,5,2021-09-21 10:25:44,980.65
4566,Automotive,Armor All Protectant,398.77,1,2018-10-07 09:36:10,398.77
4567,Home & Garden,IKEA Billy Bookshelf,311.9,1,2017-02-22 02:37:18,311.9
4568,Clothing,Columbia Rain Jacket,126.95,2,2024-02-09 23:55:56,253.9
4569,Clothing,Champion Hoodie,29.09,2,2018-01-20 23:16:25,58.18
4570,Electronics,MacBook Air M3,1103.36,5,2016-12-21 02:21:22,5516.8
4571,Automotive,Yakima Bike Rack,977.11,1,2017-05-11 13:24:36,977.11
4572,Sports & Outdoors,Lululemon Yoga Mat,114.57,1,2018-01-24 15:40:24,114.57
4573,Home & Garden,Dyson V15 Vacuum,707.84,1,2023-04-15 22:27:29,707.84
4574,Automotive,AutoZone Gift Card,874.99,2,2025-02-09 13:02:32,1749.98
4575,Sports & Outdoors,Lululemon Yoga Mat,470.19,1,2023-12-01 11:25:03,470.19
4576,Health & Beauty,CeraVe Facial Cleanser,141.9,3,2020-03-30 07:28:44,425.7
4577,Sports & Outdoors,Yeti Cooler,380.93,1,2020-04-19 13:34:41,380.93
4578,Electronics,iPad Pro,751.53,2,2024-12-11 15:10:55,1503.06
4579,Automotive,AutoZone Gift Card,545.63,5,2018-05-03 16:06:06,2728.15
4580,Home & Garden,Casper Mattress,700.96,1,2018-11-15 15:48:08,700.96
4581,Clothing,Calvin Klein Underwear,305.42,3,2022-05-14 23:04:20,916.26
4582,Sports & Outdoors,Bowflex Dumbbells,329.59,2,2024-06-10 03:31:58,659.18
4583,Health & Beauty,Neutrogena Sunscreen,39.72,2,2024-01-27 12:32:51,79.44
4584,Clothing,Ray-Ban Aviators,106.0,1,2018-12-25 14:26:13,106.0
